SeanadElectionCountPanelCandidateFirstName,SeanadElectionCountPanelCandidateLastName,SeanadElectionCountPanelCandidateNote,CandidateName,SeanadElectionCountDelegateVotesTransferNo,Votes,SeanadElectionCountNo,SeanadElectionCountPanelQuota,SeanadElectionCountPanelCandidateStatusID,SeanadElectionPanelNameENG,SeanadElectionSubPanelNameENG,SeanadElectionCountOutcomeTypeNameENG,IsDistributionOfSurplusCompleted,SeanadElectionCountPanelCandidateStatusNameENG,SeanadElectionCountPanelCandidateElectedPositionNo,SeanadElectionCountPanelCandidatePositionNo,SeanadElectionCountPanelMasterID,CountResultLine,SeanadElectionCountPanelAreaNameENG,ElectionPanelNameAndArea
Daniel,Hogan,,"Hogan, Daniel",0,0,15,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Daniel,Hogan,,"Hogan, Daniel",0,0,15,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,15,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,16,70501,4,Agricultural Panel,Oireachtas,Exclusion,,Excluded,,17,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,16,70501,4,Agricultural Panel,Oireachtas,Exclusion,,Excluded,,17,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,16,70501,4,Agricultural Panel,Oireachtas,Exclusion,,Excluded,,17,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Daniel,Hogan,,"Hogan, Daniel",0,0,17,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Daniel,Hogan,,"Hogan, Daniel",0,0,17,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,17,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,18,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,18,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,18,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Daniel,Hogan,,"Hogan, Daniel",0,0,19,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Daniel,Hogan,,"Hogan, Daniel",0,0,19,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,19,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,20,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,20,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,20,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Daniel,Hogan,,"Hogan, Daniel",0,0,21,70501,4,Agricultural Panel,Oireachtas,Exclusion,,Excluded,,17,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Daniel,Hogan,,"Hogan, Daniel",0,0,21,70501,4,Agricultural Panel,Oireachtas,Exclusion,,Excluded,,17,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,21,70501,4,Agricultural Panel,Oireachtas,Exclusion,,Excluded,,17,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,22,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,22,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,22,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Daniel,Hogan,,"Hogan, Daniel",0,0,23,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Daniel,Hogan,,"Hogan, Daniel",0,0,23,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,23,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,24,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,24,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,24,70501,4,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Excluded,,17,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Daniel,Hogan,,"Hogan, Daniel",0,0,25,70501,4,Agricultural Panel,Oireachtas,End Of Count,,Excluded,,17,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Daniel,Hogan,,"Hogan, Daniel",0,0,25,70501,4,Agricultural Panel,Oireachtas,End Of Count,,Excluded,,17,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Daniel,Hogan,,"Hogan, Daniel",0,0,25,70501,4,Agricultural Panel,Oireachtas,End Of Count,,Excluded,,17,24,,Test,"Agricultural Panel, Test, 2024-09-04"
MAURA,HOPKINS,,"HOPKINS, MAURA",0,117000,1,140501,3,Administrative Panel,Oireachtas,Distribution Of Surplus,1,Continuing,3,3,25,,Live,"Administrative Panel, Live, 2024-09-10"
MAURA,HOPKINS,,"HOPKINS, MAURA",498,117498,2,140501,3,Administrative Panel,Oireachtas,Distribution Of Surplus,1,Continuing,3,3,25,,Live,"Administrative Panel, Live, 2024-09-10"
MAURA,HOPKINS,,"HOPKINS, MAURA",208,117706,3,140501,3,Administrative Panel,Oireachtas,Exclusion,1,Continuing,3,3,25,,Live,"Administrative Panel, Live, 2024-09-10"
MAURA,HOPKINS,,"HOPKINS, MAURA",0,117706,4,140501,3,Administrative Panel,Oireachtas,Exclusion,1,Continuing,3,3,25,,Live,"Administrative Panel, Live, 2024-09-10"
MAURA,HOPKINS,,"HOPKINS, MAURA",0,117706,5,140501,3,Administrative Panel,Oireachtas,Exclusion,1,Continuing,3,3,25,,Live,"Administrative Panel, Live, 2024-09-10"
MAURA,HOPKINS,,"HOPKINS, MAURA",1104,118810,6,140501,3,Administrative Panel,Oireachtas,Exclusion,1,Continuing,3,3,25,,Live,"Administrative Panel, Live, 2024-09-10"
MAURA,HOPKINS,,"HOPKINS, MAURA",1104,119914,7,140501,3,Administrative Panel,Oireachtas,Exclusion,1,Continuing,3,3,25,,Live,"Administrative Panel, Live, 2024-09-10"
MAURA,HOPKINS,,"HOPKINS, MAURA",0,119914,8,140501,3,Administrative Panel,Oireachtas,Exclusion,1,Continuing,3,3,25,,Live,"Administrative Panel, Live, 2024-09-10"
MAURA,HOPKINS,,"HOPKINS, MAURA",14000,133914,9,140501,3,Administrative Panel,Oireachtas,Exclusion,1,Continuing,3,3,25,,Live,"Administrative Panel, Live, 2024-09-10"
MAURA,HOPKINS,,"HOPKINS, MAURA",22000,155914,10,140501,2,Administrative Panel,Oireachtas,Distribution Of Surplus,1,Continuing,3,3,25,,Live,"Administrative Panel, Live, 2024-09-10"
MAURA,HOPKINS,,"HOPKINS, MAURA",-15413,140501,11,140501,2,Administrative Panel,Oireachtas,Exclusion,1,Deemed Elected,3,3,25,"Distribution of HOPKINS, MAURA's surplus",Live,"Administrative Panel, Live, 2024-09-10"
MAURA,HOPKINS,,"HOPKINS, MAURA",0,140501,12,140501,2,Administrative Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,3,3,25,,Live,"Administrative Panel, Live, 2024-09-10"
MAURA,HOPKINS,,"HOPKINS, MAURA",0,140501,13,140501,2,Administrative Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,3,3,25,,Live,"Administrative Panel, Live, 2024-09-10"
MAURA,HOPKINS,,"HOPKINS, MAURA",0,140501,14,140501,2,Administrative Panel,Oireachtas,Exclusion,1,Deemed Elected,3,3,25,,Live,"Administrative Panel, Live, 2024-09-10"
MAURA,HOPKINS,,"HOPKINS, MAURA",0,140501,15,140501,2,Administrative Panel,Oireachtas,Exclusion,1,Deemed Elected,3,3,25,,Live,"Administrative Panel, Live, 2024-09-10"
Gerry,Horkan,,"Horkan, Gerry",0,33000,1,112401,3,Industrial and Commercial Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,12,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Gerry,Horkan,,"Horkan, Gerry",0,33000,2,112401,3,Industrial and Commercial Panel,Nominating Bodies,Exclusion,,Continuing,,12,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Gerry,Horkan,,"Horkan, Gerry",0,33000,3,112401,3,Industrial and Commercial Panel,Nominating Bodies,Exclusion,,Continuing,,12,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Gerry,Horkan,,"Horkan, Gerry",0,33000,4,112401,3,Industrial and Commercial Panel,Nominating Bodies,Exclusion,,Continuing,,12,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Gerry,Horkan,,"Horkan, Gerry",0,33000,5,112401,3,Industrial and Commercial Panel,Nominating Bodies,Exclusion,,Continuing,,12,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Gerry,Horkan,,"Horkan, Gerry",0,33000,6,112401,3,Industrial and Commercial Panel,Nominating Bodies,Exclusion,,Continuing,,12,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Gerry,Horkan,,"Horkan, Gerry",3000,36000,7,112401,3,Industrial and Commercial Panel,Nominating Bodies,Exclusion,,Continuing,,12,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Mary,Hughes,,"Hughes, Mary",0,3000,1,112401,3,Industrial and Commercial Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,35,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Mary,Hughes,,"Hughes, Mary",0,3000,2,112401,3,Industrial and Commercial Panel,Nominating Bodies,Exclusion,,Continuing,,35,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Mary,Hughes,,"Hughes, Mary",0,3000,3,112401,3,Industrial and Commercial Panel,Nominating Bodies,Exclusion,,Continuing,,35,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Mary,Hughes,,"Hughes, Mary",0,3000,4,112401,3,Industrial and Commercial Panel,Nominating Bodies,Exclusion,,Continuing,,35,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Mary,Hughes,,"Hughes, Mary",-3000,0,5,112401,4,Industrial and Commercial Panel,Nominating Bodies,Exclusion,,Excluded,,35,27,"Exclusion of Hughes, Mary",Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Mary,Hughes,,"Hughes, Mary",0,0,6,112401,4,Industrial and Commercial Panel,Nominating Bodies,Exclusion,,Excluded,,35,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Mary,Hughes,,"Hughes, Mary",0,0,7,112401,4,Industrial and Commercial Panel,Nominating Bodies,Exclusion,,Excluded,,35,27,,Live,"Industrial and Commercial Panel, Live, 2024-09-10"
Desmond,Humphreys,,"Humphreys, Desmond",0,36000,1,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,12,20,,Live,"Labour Panel, Live, 2024-09-03"
Desmond,Humphreys,,"Humphreys, Desmond",0,36000,1,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,12,15,,Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",0,36000,2,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,12,15,,Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",0,36000,2,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,12,20,,Live,"Labour Panel, Live, 2024-09-03"
Desmond,Humphreys,,"Humphreys, Desmond",0,36000,3,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,12,20,,Live,"Labour Panel, Live, 2024-09-03"
Desmond,Humphreys,,"Humphreys, Desmond",0,36000,3,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,12,15,,Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",828,36828,4,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,12,15,,Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",828,36828,4,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,12,20,,Live,"Labour Panel, Live, 2024-09-03"
Desmond,Humphreys,,"Humphreys, Desmond",255,37083,5,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,12,20,,Live,"Labour Panel, Live, 2024-09-03"
Desmond,Humphreys,,"Humphreys, Desmond",255,37083,5,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,12,15,,Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",0,37083,6,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,12,15,,Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",0,37083,6,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,12,20,,Live,"Labour Panel, Live, 2024-09-03"
Desmond,Humphreys,,"Humphreys, Desmond",0,37083,7,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,20,,Live,"Labour Panel, Live, 2024-09-03"
Desmond,Humphreys,,"Humphreys, Desmond",0,37083,7,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,15,,Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",0,37083,8,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,15,,Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",0,37083,8,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,20,,Live,"Labour Panel, Live, 2024-09-03"
Desmond,Humphreys,,"Humphreys, Desmond",0,37083,9,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,20,,Live,"Labour Panel, Live, 2024-09-03"
Desmond,Humphreys,,"Humphreys, Desmond",0,37083,9,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,15,,Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",0,37083,10,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,15,,Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",0,37083,10,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,20,,Live,"Labour Panel, Live, 2024-09-03"
Desmond,Humphreys,,"Humphreys, Desmond",0,37083,11,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,20,,Live,"Labour Panel, Live, 2024-09-03"
Desmond,Humphreys,,"Humphreys, Desmond",0,37083,11,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,15,,Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",0,37083,12,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,15,,Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",0,37083,12,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,20,,Live,"Labour Panel, Live, 2024-09-03"
Desmond,Humphreys,,"Humphreys, Desmond",1172,38255,13,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,12,20,,Live,"Labour Panel, Live, 2024-09-03"
Desmond,Humphreys,,"Humphreys, Desmond",1172,38255,13,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,12,15,,Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",1036,39291,14,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,15,,Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",1036,39291,14,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,20,,Live,"Labour Panel, Live, 2024-09-03"
Desmond,Humphreys,,"Humphreys, Desmond",1000,40291,15,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,20,,Live,"Labour Panel, Live, 2024-09-03"
Desmond,Humphreys,,"Humphreys, Desmond",1000,40291,15,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,15,,Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",4069,44360,16,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,15,,Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",4069,44360,16,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,20,,Live,"Labour Panel, Live, 2024-09-03"
Desmond,Humphreys,,"Humphreys, Desmond",1554,45914,17,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,12,20,,Live,"Labour Panel, Live, 2024-09-03"
Desmond,Humphreys,,"Humphreys, Desmond",1554,45914,17,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,12,15,,Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",0,45914,18,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,12,15,,Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",0,45914,18,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,12,20,,Live,"Labour Panel, Live, 2024-09-03"
Desmond,Humphreys,,"Humphreys, Desmond",0,45914,19,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,20,,Live,"Labour Panel, Live, 2024-09-03"
Desmond,Humphreys,,"Humphreys, Desmond",0,45914,19,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,12,15,,Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",-45914,0,20,70751,4,Labour Panel,Nominating Bodies,End Of Count,,Excluded,,12,15,"Exclusion of Humphreys, Desmond",Live,"Labour Panel, Live, 2024-09-01"
Desmond,Humphreys,,"Humphreys, Desmond",-45914,0,20,70751,4,Labour Panel,Nominating Bodies,End Of Count,,Excluded,,12,20,"Exclusion of Humphreys, Desmond",Live,"Labour Panel, Live, 2024-09-03"
KEVIN,HUMPHREYS,,"HUMPHREYS, KEVIN",0,99000,1,140501,3,Administrative Panel,Oireachtas,Distribution Of Surplus,1,Continuing,5,4,25,,Live,"Administrative Panel, Live, 2024-09-10"
KEVIN,HUMPHREYS,,"HUMPHREYS, KEVIN",498,99498,2,140501,3,Administrative Panel,Oireachtas,Distribution Of Surplus,1,Continuing,5,4,25,,Live,"Administrative Panel, Live, 2024-09-10"
KEVIN,HUMPHREYS,,"HUMPHREYS, KEVIN",936,100434,3,140501,3,Administrative Panel,Oireachtas,Exclusion,1,Continuing,5,4,25,,Live,"Administrative Panel, Live, 2024-09-10"
KEVIN,HUMPHREYS,,"HUMPHREYS, KEVIN",2104,102538,4,140501,3,Administrative Panel,Oireachtas,Exclusion,1,Continuing,5,4,25,,Live,"Administrative Panel, Live, 2024-09-10"
KEVIN,HUMPHREYS,,"HUMPHREYS, KEVIN",249,102787,5,140501,3,Administrative Panel,Oireachtas,Exclusion,1,Continuing,5,4,25,,Live,"Administrative Panel, Live, 2024-09-10"
KEVIN,HUMPHREYS,,"HUMPHREYS, KEVIN",1000,103787,6,140501,3,Administrative Panel,Oireachtas,Exclusion,1,Continuing,5,4,25,,Live,"Administrative Panel, Live, 2024-09-10"
KEVIN,HUMPHREYS,,"HUMPHREYS, KEVIN",1104,104891,7,140501,3,Administrative Panel,Oireachtas,Exclusion,1,Continuing,5,4,25,,Live,"Administrative Panel, Live, 2024-09-10"
KEVIN,HUMPHREYS,,"HUMPHREYS, KEVIN",0,104891,8,140501,3,Administrative Panel,Oireachtas,Exclusion,1,Continuing,5,4,25,,Live,"Administrative Panel, Live, 2024-09-10"
KEVIN,HUMPHREYS,,"HUMPHREYS, KEVIN",1000,105891,9,140501,3,Administrative Panel,Oireachtas,Exclusion,1,Continuing,5,4,25,,Live,"Administrative Panel, Live, 2024-09-10"
KEVIN,HUMPHREYS,,"HUMPHREYS, KEVIN",2000,107891,10,140501,3,Administrative Panel,Oireachtas,Distribution Of Surplus,1,Continuing,5,4,25,,Live,"Administrative Panel, Live, 2024-09-10"
KEVIN,HUMPHREYS,,"HUMPHREYS, KEVIN",0,107891,11,140501,3,Administrative Panel,Oireachtas,Exclusion,1,Continuing,5,4,25,,Live,"Administrative Panel, Live, 2024-09-10"
KEVIN,HUMPHREYS,,"HUMPHREYS, KEVIN",27200,135091,12,140501,3,Administrative Panel,Oireachtas,Distribution Of Surplus,1,Continuing,5,4,25,,Live,"Administrative Panel, Live, 2024-09-10"
KEVIN,HUMPHREYS,,"HUMPHREYS, KEVIN",7942,143033,13,140501,2,Administrative Panel,Oireachtas,Distribution Of Surplus,1,Continuing,5,4,25,,Live,"Administrative Panel, Live, 2024-09-10"
KEVIN,HUMPHREYS,,"HUMPHREYS, KEVIN",-2532,140501,14,140501,2,Administrative Panel,Oireachtas,Exclusion,1,Deemed Elected,5,4,25,"Distribution of HUMPHREYS, KEVIN's surplus",Live,"Administrative Panel, Live, 2024-09-10"
KEVIN,HUMPHREYS,,"HUMPHREYS, KEVIN",0,140501,15,140501,2,Administrative Panel,Oireachtas,Exclusion,1,Deemed Elected,5,4,25,,Live,"Administrative Panel, Live, 2024-09-10"
JONATHAM,IRWIN,,"IRWIN, JONATHAM",0,19000,1,140501,3,Administrative Panel,Oireachtas,Distribution Of Surplus,,Continuing,,15,25,,Live,"Administrative Panel, Live, 2024-09-10"
JONATHAM,IRWIN,,"IRWIN, JONATHAM",0,19000,2,140501,3,Administrative Panel,Oireachtas,Distribution Of Surplus,,Continuing,,15,25,,Live,"Administrative Panel, Live, 2024-09-10"
JONATHAM,IRWIN,,"IRWIN, JONATHAM",312,19312,3,140501,3,Administrative Panel,Oireachtas,Exclusion,,Continuing,,15,25,,Live,"Administrative Panel, Live, 2024-09-10"
JONATHAM,IRWIN,,"IRWIN, JONATHAM",249,19561,4,140501,3,Administrative Panel,Oireachtas,Exclusion,,Continuing,,15,25,,Live,"Administrative Panel, Live, 2024-09-10"
JONATHAM,IRWIN,,"IRWIN, JONATHAM",498,20059,5,140501,3,Administrative Panel,Oireachtas,Exclusion,,Continuing,,15,25,,Live,"Administrative Panel, Live, 2024-09-10"
JONATHAM,IRWIN,,"IRWIN, JONATHAM",-20059,0,6,140501,4,Administrative Panel,Oireachtas,Exclusion,,Excluded,,15,25,"Exclusion of IRWIN, JONATHAM",Live,"Administrative Panel, Live, 2024-09-10"
JONATHAM,IRWIN,,"IRWIN, JONATHAM",0,0,7,140501,4,Administrative Panel,Oireachtas,Exclusion,,Excluded,,15,25,,Live,"Administrative Panel, Live, 2024-09-10"
JONATHAM,IRWIN,,"IRWIN, JONATHAM",0,0,8,140501,4,Administrative Panel,Oireachtas,Exclusion,,Excluded,,15,25,,Live,"Administrative Panel, Live, 2024-09-10"
JONATHAM,IRWIN,,"IRWIN, JONATHAM",0,0,9,140501,4,Administrative Panel,Oireachtas,Exclusion,,Excluded,,15,25,,Live,"Administrative Panel, Live, 2024-09-10"
JONATHAM,IRWIN,,"IRWIN, JONATHAM",0,0,10,140501,4,Administrative Panel,Oireachtas,Distribution Of Surplus,,Excluded,,15,25,,Live,"Administrative Panel, Live, 2024-09-10"
JONATHAM,IRWIN,,"IRWIN, JONATHAM",0,0,11,140501,4,Administrative Panel,Oireachtas,Exclusion,,Excluded,,15,25,,Live,"Administrative Panel, Live, 2024-09-10"
JONATHAM,IRWIN,,"IRWIN, JONATHAM",0,0,12,140501,4,Administrative Panel,Oireachtas,Distribution Of Surplus,,Excluded,,15,25,,Live,"Administrative Panel, Live, 2024-09-10"
JONATHAM,IRWIN,,"IRWIN, JONATHAM",0,0,13,140501,4,Administrative Panel,Oireachtas,Distribution Of Surplus,,Excluded,,15,25,,Live,"Administrative Panel, Live, 2024-09-10"
JONATHAM,IRWIN,,"IRWIN, JONATHAM",0,0,14,140501,4,Administrative Panel,Oireachtas,Exclusion,,Excluded,,15,25,,Live,"Administrative Panel, Live, 2024-09-10"
JONATHAM,IRWIN,,"IRWIN, JONATHAM",0,0,15,140501,4,Administrative Panel,Oireachtas,Exclusion,,Excluded,,15,25,,Live,"Administrative Panel, Live, 2024-09-10"
Richard,Jago,,"Jago, Richard",0,17000,1,70501,3,Agricultural Panel,Nominating Bodies,Exclusion,,Continuing,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,17000,1,70501,3,Agricultural Panel,Nominating Bodies,Exclusion,,Continuing,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",0,17000,1,70501,3,Agricultural Panel,Nominating Bodies,Exclusion,,Continuing,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",1000,18000,2,70501,3,Agricultural Panel,Nominating Bodies,Exclusion,,Continuing,,25,28,,Test,"Agricultural Panel, Test, 1977-09-10"
Richard,Jago,,"Jago, Richard",1000,18000,2,70501,3,Agricultural Panel,Nominating Bodies,Exclusion,,Continuing,,25,22,,Live,"Agricultural Panel, Live, 2024-09-04"
Richard,Jago,,"Jago, Richard",1000,18000,2,70501,3,Agricultural Panel,Nominating Bodies,Exclusion,,Continuing,,25,24,,Test,"Agricultural Panel, Test, 2024-09-04"
